Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
if (listInvoiceDate.size() != listParticularsCompanyName.size()),Chrome 74.0.3729.169,,2019-06-17 15:32:07,2019-06-17 15:32:07,0.002s,PASSED
"for ([i = 0, i < listParticularsCompanyName.size(), (i++)])",Chrome 74.0.3729.169,,2019-06-17 15:32:07,2019-06-17 15:32:08,0.159s,PASSED
"listParticularsInvoiceID = findWebElements(findTestObject(""Object Repository/Lemoney/Invoices/Receivables/tableRows_ParticularInvoiceId""), 10)",Chrome 74.0.3729.169,,2019-06-17 15:32:08,2019-06-17 15:32:08,0.021s,PASSED
if (listInvoiceDate.size() != listParticularsInvoiceID.size()),Chrome 74.0.3729.169,,2019-06-17 15:32:08,2019-06-17 15:32:08,0.000s,PASSED
"for ([i = 0, i < listParticularsInvoiceID.size(), (i++)])",Chrome 74.0.3729.169,,2019-06-17 15:32:08,2019-06-17 15:32:08,0.198s,PASSED
"listDueDate = findWebElements(findTestObject(""Object Repository/Lemoney/Invoices/Receivables/tableRows_DueDate""), 10)",Chrome 74.0.3729.169,,2019-06-17 15:32:08,2019-06-17 15:32:08,0.029s,PASSED
if (listInvoiceDate.size() != listDueDate.size()),Chrome 74.0.3729.169,,2019-06-17 15:32:08,2019-06-17 15:32:08,0.001s,PASSED
formatter = new java.text.SimpleDateFormat(yyyy-mm-dd'T'hh:mm:ss'Z'),Chrome 74.0.3729.169,,2019-06-17 15:32:08,2019-06-17 15:32:08,0.008s,PASSED
"for ([i = 0, i < listDueDate.size(), (i++)])",Chrome 74.0.3729.169,,2019-06-17 15:32:08,2019-06-17 15:32:08,0.114s,ERROR
Start listener action : sampleAfterTestCase,Chrome 74.0.3729.169,,2019-06-17 15:32:08,2019-06-17 15:32:08,0.002s,PASSED
,,,,,,
Test Cases/Lemoney/Setup and TearDown/TearDown,Chrome 74.0.3729.169,,2019-06-17 15:32:08,2019-06-17 15:32:09,1.175s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 74.0.3729.169,,2019-06-17 15:32:08,2019-06-17 15:32:08,0.005s,PASSED
"mouseOver(findTestObject(""Lemoney/Setup/Logout/img_profileImage""))",Chrome 74.0.3729.169,,2019-06-17 15:32:08,2019-06-17 15:32:08,0.093s,PASSED
"click(findTestObject(""Lemoney/Setup/Logout/Logout""))",Chrome 74.0.3729.169,,2019-06-17 15:32:08,2019-06-17 15:32:09,0.711s,PASSED
closeBrowser(),Chrome 74.0.3729.169,,2019-06-17 15:32:09,2019-06-17 15:32:09,0.173s,PASSED
Start tear down : tearDown,Chrome 74.0.3729.169,,2019-06-17 15:32:09,2019-06-17 15:32:09,0.002s,PASSED
Start listener action : sampleAfterTestCase,Chrome 74.0.3729.169,,2019-06-17 15:32:09,2019-06-17 15:32:09,0.002s,PASSED
